time,open,high,low,close,Long Entry,Short Entry,Long Exit,Short Exit,Volume,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,ADX
1775831400,68.535,70.06,67.96,68.4524,0,0,0,0,2114602,53.89963749354989,48.62849348998567,,,,,15.255236141400811
1775833200,68.45,68.75,67.87,68.65,0,0,0,0,790841,55.108390766241136,49.15815640824012,,,,,16.272057943759798
1775835000,68.68,68.6807,67.1,67.31,0,0,0,0,936932,46.25183551195633,49.134524508848116,,,,,16.317429070491126
1775836800,67.37,67.87,67.13,67.525,0,0,0,0,672009,47.70405892647637,49.116804701428975,,,,,16.359559402455933
1775838600,67.54,68.465,67.46,68.425,0,0,0,0,547436,53.38224808748634,49.22969493714063,,,,,16.874156123348147
1775840400,68.42,68.43,67.8,67.85,0,0,0,0,483497,49.67151832336647,49.142473673495836,,,,,17.351995935605206
1775842200,67.81,68.23,67.695,68.125,0,0,0,0,282347,51.411116410862746,48.96832799612896,,,,,17.653328699894008
1775844000,68.14,68.49,67.97,68.37,0,0,0,0,354105,52.970745272114,49.24224318783525,,,,,18.164184475497272
1775845800,68.37,68.44,67.77,67.8546,0,0,0,0,534770,49.379893293443565,49.615396457601456,,,,,18.34403679871488
1775847600,67.845,68.95,67.845,68.84,0,0,0,0,790221,55.57992028888907,50.470368318219506,,,,,18.982294694138684
1775849400,68.81,68.86,68,68.03,0,0,0,0,973609,50.14316922770195,50.9888622193176,,,,,19.574962739889358
1776087000,67.05,69.9,66.59,69.64,0,0,0,0,2165509,58.77507914492759,52.07233403563184,,,,,18.21110944249164
1776088800,69.655,70.7,69.03,70.6621,0,0,0,0,2197086,63.138323270958544,52.98680705476294,,,,,17.754940723877407
1776090600,70.64,70.9,69.62,70.692,0,0,0,0,1151962,63.26082481634572,53.61976863102284,,,,,17.518883410411703
1776092400,70.69,71.13,70.01,70.055,0,0,0,0,995145,58.77912728848482,53.96830361637534,,,,,17.51700485727287
1776094200,70.01,70.3399,69.43,69.66,0,0,0,0,870385,56.12392230958928,54.04084158375734,,,,,16.77611434810947
1776096000,69.65,70.1,69.43,70.015,0,0,0,0,704866,57.961874472140316,54.8772729380562,,,,,16.088144589600596
1776097800,70,71.11,69.83,70.9,0,0,0,0,1116696,62.21163192936147,55.91352815254799,,,,,16.45090904016
1776099600,70.92,71.45,70.77,71.33,0,0,0,0,778345,64.11009842695307,56.67980317679561,,,,,17.08003372569911
1776101400,71.3201,71.5,70.8801,70.91,0,0,0,0,793869,60.892202445464804,57.481280614088355,,,,,17.70774801794864
1776103200,70.92,71.25,70.9,71.1,0,0,0,0,438872,61.82568415760622,58.22517831028432,,,,,18.290625575037485
1776105000,71.12,71.55,71.04,71.21,0,0,0,0,576048,62.38546993960955,58.897658643676856,,,,,19.116157270901603
1776106800,71.2249,71.28,70.55,70.62,0,0,0,0,641210,57.51391564536483,59.47866024024266,,,,,19.082413350380754
1776108600,70.63,70.83,70.23,70.63,0,0,0,0,1104286,57.57438633213286,59.62112210047436,,,,,18.56621697933256
1776173400,73.555,74.75,71.2248,72.475,0,0,0,0,3941389,66.92733313297441,60.81999095085094,,,,,20.79499643321704
1776175200,72.475,72.84,71.33,72.685,0,0,0,0,1654488,67.79752923471847,61.4644516715503,,,,,22.864577354681202
1776177000,72.685,74.1,72.53,73.95,0,0,0,0,1797291,72.4927037202211,62.13262170364048,,,,,25.282133663192457
1776178800,73.95,73.95,72.8901,73.6201,0,0,0,0,909850,69.64100244918777,62.588348677414906,,,,,27.527007378238626
1776180600,73.645,73.93,72.7,72.75,0,0,0,0,868083,62.64184434342998,62.86425703848242,,,,,29.347267342747358
